"GENE" "SCORE" "CHROM" "DEBUT" "FIN" "POS_GENE" "TAILLE" "SNPs_par_pb" "SOUCHE"
"673" "CBS815.71p_g1647:g" 1 "CBS815.71p_contig_1" 5725008 5726252 5725630 1245 0.000803212851405623 "S10.PSN684.h"
"674" "CBS815.71p_g1648:g" 0 "CBS815.71p_contig_1" 5727225 5728895 5728060 1671 0 "S10.PSN684.h"
"675" "CBS815.71p_g1649:g" 0 "CBS815.71p_contig_1" 5729276 5729843 5729559.5 568 0 "S10.PSN684.h"
"676" "CBS815.71p_g165:g" 0 "CBS815.71p_contig_1" 562722 566225 564473.5 3504 0 "S10.PSN684.h"
"677" "CBS815.71p_g1650:g" 1 "CBS815.71p_contig_1" 5730660 5731562 5731111 903 0.00110741971207087 "S10.PSN684.h"
"678" "CBS815.71p_g1651:g" 1 "CBS815.71p_contig_1" 5732284 5736178 5734231 3895 0.000256739409499358 "S10.PSN684.h"
"679" "CBS815.71p_g1658:g" 2 "CBS815.71p_contig_1" 5768335 5771501 5769918 3167 0.000631512472371329 "S10.PSN684.h"
"680" "CBS815.71p_g1659:g" 1 "CBS815.71p_contig_1" 5779457 5782550 5781003.5 3094 0.000323206205559147 "S10.PSN684.h"
"681" "CBS815.71p_g166:g" 0 "CBS815.71p_contig_1" 571472 572756 572114 1285 0 "S10.PSN684.h"
"682" "CBS815.71p_g1660:g" 1 "CBS815.71p_contig_1" 5786647 5787848 5787247.5 1202 0.000831946755407654 "S10.PSN684.h"
"683" "CBS815.71p_g1661:g" 0 "CBS815.71p_contig_1" 5792007 5793779 5792893 1773 0 "S10.PSN684.h"
"684" "CBS815.71p_g1662:g" 0 "CBS815.71p_contig_1" 5795007 5795497 5795252 491 0 "S10.PSN684.h"
"685" "CBS815.71p_g1663:g" 0 "CBS815.71p_contig_1" 5796281 5797206 5796743.5 926 0 "S10.PSN684.h"
"686" "CBS815.71p_g1664:g" 0 "CBS815.71p_contig_1" 5797380 5798567 5797973.5 1188 0 "S10.PSN684.h"
"687" "CBS815.71p_g1665:g" 0 "CBS815.71p_contig_1" 5799269 5800589 5799929 1321 0 "S10.PSN684.h"
"688" "CBS815.71p_g1666:g" 0 "CBS815.71p_contig_1" 5802845 5806967 5804906 4123 0 "S10.PSN684.h"
"689" "CBS815.71p_g1667:g" 0 "CBS815.71p_contig_1" 5808177 5810573 5809375 2397 0 "S10.PSN684.h"
"690" "CBS815.71p_g1668:g" 0 "CBS815.71p_contig_1" 5811787 5812291 5812039 505 0 "S10.PSN684.h"
"691" "CBS815.71p_g1669:g" 0 "CBS815.71p_contig_1" 5813113 5813869 5813491 757 0 "S10.PSN684.h"
"692" "CBS815.71p_g167:g" 0 "CBS815.71p_contig_1" 573233 575162 574197.5 1930 0 "S10.PSN684.h"
"693" "CBS815.71p_g1670:g" 0 "CBS815.71p_contig_1" 5814379 5815105 5814742 727 0 "S10.PSN684.h"
"694" "CBS815.71p_g1671:g" 0 "CBS815.71p_contig_1" 5815293 5816357 5815825 1065 0 "S10.PSN684.h"
"695" "CBS815.71p_g1672:g" 0 "CBS815.71p_contig_1" 5817563 5817968 5817765.5 406 0 "S10.PSN684.h"
"696" "CBS815.71p_g1673:g" 0 "CBS815.71p_contig_1" 5826636 5827099 5826867.5 464 0 "S10.PSN684.h"
"697" "CBS815.71p_g1674:g" 0 "CBS815.71p_contig_1" 5827763 5828277 5828020 515 0 "S10.PSN684.h"
"698" "CBS815.71p_g1675:g" 0 "CBS815.71p_contig_1" 5829216 5835269 5832242.5 6054 0 "S10.PSN684.h"
"699" "CBS815.71p_g1676:g" 1 "CBS815.71p_contig_1" 5836577 5838613 5837595 2037 0.000490918016691213 "S10.PSN684.h"
"700" "CBS815.71p_g1677:g" 0 "CBS815.71p_contig_1" 5839126 5839719 5839422.5 594 0 "S10.PSN684.h"
"701" "CBS815.71p_g1678:g" 0 "CBS815.71p_contig_1" 5842444 5842914 5842679 471 0 "S10.PSN684.h"
"702" "CBS815.71p_g1679:g" 0 "CBS815.71p_contig_1" 5843636 5844332 5843984 697 0 "S10.PSN684.h"
"703" "CBS815.71p_g168:g" 0 "CBS815.71p_contig_1" 576822 579429 578125.5 2608 0 "S10.PSN684.h"
"704" "CBS815.71p_g1680:g" 1 "CBS815.71p_contig_1" 5844463 5846072 5845267.5 1610 0.00062111801242236 "S10.PSN684.h"
"705" "CBS815.71p_g1681:g" 0 "CBS815.71p_contig_1" 5846391 5847149 5846770 759 0 "S10.PSN684.h"
"706" "CBS815.71p_g1682:g" 0 "CBS815.71p_contig_1" 5847607 5848185 5847896 579 0 "S10.PSN684.h"
"707" "CBS815.71p_g1683:g" 0 "CBS815.71p_contig_1" 5849421 5849971 5849696 551 0 "S10.PSN684.h"
"708" "CBS815.71p_g1684:g" 0 "CBS815.71p_contig_1" 5853142 5854623 5853882.5 1482 0 "S10.PSN684.h"
"709" "CBS815.71p_g1685:g" 0 "CBS815.71p_contig_1" 5855695 5857366 5856530.5 1672 0 "S10.PSN684.h"
"710" "CBS815.71p_g1686:g" 0 "CBS815.71p_contig_1" 5858280 5858947 5858613.5 668 0 "S10.PSN684.h"
"711" "CBS815.71p_g1687:g" 0 "CBS815.71p_contig_1" 5859529 5860024 5859776.5 496 0 "S10.PSN684.h"
"712" "CBS815.71p_g1688:g" 0 "CBS815.71p_contig_1" 5861638 5862066 5861852 429 0 "S10.PSN684.h"
"713" "CBS815.71p_g1689:g" 0 "CBS815.71p_contig_1" 5862774 5863991 5863382.5 1218 0 "S10.PSN684.h"
"714" "CBS815.71p_g169:g" 0 "CBS815.71p_contig_1" 580107 582143 581125 2037 0 "S10.PSN684.h"
"715" "CBS815.71p_g1690:g" 0 "CBS815.71p_contig_1" 5864918 5865955 5865436.5 1038 0 "S10.PSN684.h"
"716" "CBS815.71p_g1691:g" 0 "CBS815.71p_contig_1" 5866931 5868675 5867803 1745 0 "S10.PSN684.h"
"717" "CBS815.71p_g1692:g" 0 "CBS815.71p_contig_1" 5869100 5871403 5870251.5 2304 0 "S10.PSN684.h"
"718" "CBS815.71p_g1693:g" 0 "CBS815.71p_contig_1" 5873118 5874743 5873930.5 1626 0 "S10.PSN684.h"
"719" "CBS815.71p_g1694:g" 0 "CBS815.71p_contig_1" 5877064 5879655 5878359.5 2592 0 "S10.PSN684.h"
"720" "CBS815.71p_g1695:g" 0 "CBS815.71p_contig_1" 5880598 5881565 5881081.5 968 0 "S10.PSN684.h"
"721" "CBS815.71p_g1696:g" 0 "CBS815.71p_contig_1" 5881991 5883673 5882832 1683 0 "S10.PSN684.h"
"722" "CBS815.71p_g1697:g" 0 "CBS815.71p_contig_1" 5885201 5885719 5885460 519 0 "S10.PSN684.h"
"723" "CBS815.71p_g1698:g" 0 "CBS815.71p_contig_1" 5888256 5889854 5889055 1599 0 "S10.PSN684.h"
"724" "CBS815.71p_g1699:g" 0 "CBS815.71p_contig_1" 5903153 5904154 5903653.5 1002 0 "S10.PSN684.h"
"725" "CBS815.71p_g170:g" 0 "CBS815.71p_contig_1" 583547 583825 583686 279 0 "S10.PSN684.h"
"726" "CBS815.71p_g1700:g" 0 "CBS815.71p_contig_1" 5910172 5912561 5911366.5 2390 0 "S10.PSN684.h"
"727" "CBS815.71p_g1701:g" 0 "CBS815.71p_contig_1" 5913181 5915163 5914172 1983 0 "S10.PSN684.h"
"728" "CBS815.71p_g1703:g" 0 "CBS815.71p_contig_1" 5919268 5922494 5920881 3227 0 "S10.PSN684.h"
"729" "CBS815.71p_g1704:g" 0 "CBS815.71p_contig_1" 5927234 5928514 5927874 1281 0 "S10.PSN684.h"
"730" "CBS815.71p_g1706:g" 1 "CBS815.71p_contig_1" 5933115 5934794 5933954.5 1680 0.000595238095238095 "S10.PSN684.h"
"731" "CBS815.71p_g1707:g" 0 "CBS815.71p_contig_1" 5936380 5937945 5937162.5 1566 0 "S10.PSN684.h"
"732" "CBS815.71p_g1708:g" 0 "CBS815.71p_contig_1" 5943440 5946065 5944752.5 2626 0 "S10.PSN684.h"
"733" "CBS815.71p_g1709:g" 0 "CBS815.71p_contig_1" 5946470 5946999 5946734.5 530 0 "S10.PSN684.h"
"734" "CBS815.71p_g171:g" 0 "CBS815.71p_contig_1" 589103 590643 589873 1541 0 "S10.PSN684.h"
"735" "CBS815.71p_g1710:g" 0 "CBS815.71p_contig_1" 5947588 5950977 5949282.5 3390 0 "S10.PSN684.h"
"736" "CBS815.71p_g1711:g" 0 "CBS815.71p_contig_1" 5953631 5955153 5954392 1523 0 "S10.PSN684.h"
"737" "CBS815.71p_g1712:g" 0 "CBS815.71p_contig_1" 5958686 5960470 5959578 1785 0 "S10.PSN684.h"
"738" "CBS815.71p_g1713:g" 0 "CBS815.71p_contig_1" 5966777 5968367 5967572 1591 0 "S10.PSN684.h"
"739" "CBS815.71p_g1714:g" 0 "CBS815.71p_contig_1" 5968921 5970375 5969648 1455 0 "S10.PSN684.h"
"740" "CBS815.71p_g1715:g" 0 "CBS815.71p_contig_1" 5972004 5972933 5972468.5 930 0 "S10.PSN684.h"
"741" "CBS815.71p_g1716:g" 0 "CBS815.71p_contig_1" 5974425 5978706 5976565.5 4282 0 "S10.PSN684.h"
"742" "CBS815.71p_g1717:g" 0 "CBS815.71p_contig_1" 5979578 5980094 5979836 517 0 "S10.PSN684.h"
"743" "CBS815.71p_g1718:g" 0 "CBS815.71p_contig_1" 5980304 5980971 5980637.5 668 0 "S10.PSN684.h"
"744" "CBS815.71p_g1719:g" 0 "CBS815.71p_contig_1" 5983635 5985610 5984622.5 1976 0 "S10.PSN684.h"
"745" "CBS815.71p_g172:g" 0 "CBS815.71p_contig_1" 591417 594703 593060 3287 0 "S10.PSN684.h"
"746" "CBS815.71p_g1720:g" 0 "CBS815.71p_contig_1" 5990172 5997845 5994008.5 7674 0 "S10.PSN684.h"
"747" "CBS815.71p_g1721:g" 0 "CBS815.71p_contig_1" 5998838 6001955 6000396.5 3118 0 "S10.PSN684.h"
"748" "CBS815.71p_g1722:g" 0 "CBS815.71p_contig_1" 6005100 6009437 6007268.5 4338 0 "S10.PSN684.h"
"749" "CBS815.71p_g1723:g" 0 "CBS815.71p_contig_1" 6011365 6011724 6011544.5 360 0 "S10.PSN684.h"
"750" "CBS815.71p_g1724:g" 0 "CBS815.71p_contig_1" 6019925 6023399 6021662 3475 0 "S10.PSN684.h"
"751" "CBS815.71p_g1725:g" 0 "CBS815.71p_contig_1" 6028154 6031013 6029583.5 2860 0 "S10.PSN684.h"
"752" "CBS815.71p_g1726:g" 0 "CBS815.71p_contig_1" 6032388 6035651 6034019.5 3264 0 "S10.PSN684.h"
"753" "CBS815.71p_g1727:g" 0 "CBS815.71p_contig_1" 6038411 6038991 6038701 581 0 "S10.PSN684.h"
"754" "CBS815.71p_g1728:g" 0 "CBS815.71p_contig_1" 6041313 6046053 6043683 4741 0 "S10.PSN684.h"
"755" "CBS815.71p_g1729:g" 0 "CBS815.71p_contig_1" 6047054 6049041 6048047.5 1988 0 "S10.PSN684.h"
"756" "CBS815.71p_g173:g" 0 "CBS815.71p_contig_1" 596066 601204 598635 5139 0 "S10.PSN684.h"
"757" "CBS815.71p_g1730:g" 0 "CBS815.71p_contig_1" 6050425 6052151 6051288 1727 0 "S10.PSN684.h"
"758" "CBS815.71p_g1731:g" 0 "CBS815.71p_contig_1" 6056103 6057322 6056712.5 1220 0 "S10.PSN684.h"
"759" "CBS815.71p_g1732:g" 0 "CBS815.71p_contig_1" 6058521 6059728 6059124.5 1208 0 "S10.PSN684.h"
"760" "CBS815.71p_g1733:g" 0 "CBS815.71p_contig_1" 6064622 6067131 6065876.5 2510 0 "S10.PSN684.h"
"761" "CBS815.71p_g1734:g" 0 "CBS815.71p_contig_1" 6067905 6071369 6069637 3465 0 "S10.PSN684.h"
"762" "CBS815.71p_g1735:g" 0 "CBS815.71p_contig_1" 6073105 6074411 6073758 1307 0 "S10.PSN684.h"
"763" "CBS815.71p_g1736:g" 0 "CBS815.71p_contig_1" 6075094 6076657 6075875.5 1564 0 "S10.PSN684.h"
"764" "CBS815.71p_g1737:g" 0 "CBS815.71p_contig_1" 6078605 6079929 6079267 1325 0 "S10.PSN684.h"
"765" "CBS815.71p_g1738:g" 0 "CBS815.71p_contig_1" 6082704 6083623 6083163.5 920 0 "S10.PSN684.h"
"766" "CBS815.71p_g1739:g" 0 "CBS815.71p_contig_1" 6087348 6089544 6088446 2197 0 "S10.PSN684.h"
"767" "CBS815.71p_g174:g" 0 "CBS815.71p_contig_1" 608748 609129 608938.5 382 0 "S10.PSN684.h"
"768" "CBS815.71p_g1740:g" 0 "CBS815.71p_contig_1" 6092217 6094156 6093186.5 1940 0 "S10.PSN684.h"
"769" "CBS815.71p_g1741:g" 0 "CBS815.71p_contig_1" 6096747 6099074 6097910.5 2328 0 "S10.PSN684.h"
"770" "CBS815.71p_g1742:g" 0 "CBS815.71p_contig_1" 6099814 6100612 6100213 799 0 "S10.PSN684.h"
"771" "CBS815.71p_g1743:g" 0 "CBS815.71p_contig_1" 6101114 6102996 6102055 1883 0 "S10.PSN684.h"
"772" "CBS815.71p_g1744:g" 0 "CBS815.71p_contig_1" 6103252 6105299 6104275.5 2048 0 "S10.PSN684.h"
"773" "CBS815.71p_g1745:g" 0 "CBS815.71p_contig_1" 6106246 6108984 6107615 2739 0 "S10.PSN684.h"
"774" "CBS815.71p_g1747:g" 0 "CBS815.71p_contig_1" 6112080 6112808 6112444 729 0 "S10.PSN684.h"
"775" "CBS815.71p_g1748:g" 0 "CBS815.71p_contig_1" 6114333 6117486 6115909.5 3154 0 "S10.PSN684.h"
"776" "CBS815.71p_g1749:g" 0 "CBS815.71p_contig_1" 6118539 6120477 6119508 1939 0 "S10.PSN684.h"
"777" "CBS815.71p_g175:g" 0 "CBS815.71p_contig_1" 614037 615251 614644 1215 0 "S10.PSN684.h"
"778" "CBS815.71p_g1750:g" 0 "CBS815.71p_contig_1" 6120570 6121571 6121070.5 1002 0 "S10.PSN684.h"
"779" "CBS815.71p_g1751:g" 1 "CBS815.71p_contig_1" 6122288 6124380 6123334 2093 0.000477783086478739 "S10.PSN684.h"
"780" "CBS815.71p_g1752:g" 0 "CBS815.71p_contig_1" 6128152 6130351 6129251.5 2200 0 "S10.PSN684.h"
"781" "CBS815.71p_g1753:g" 0 "CBS815.71p_contig_1" 6130798 6131898 6131348 1101 0 "S10.PSN684.h"
"782" "CBS815.71p_g1754:g" 0 "CBS815.71p_contig_1" 6132800 6136242 6134521 3443 0 "S10.PSN684.h"
"783" "CBS815.71p_g1755:g" 0 "CBS815.71p_contig_1" 6138852 6139409 6139130.5 558 0 "S10.PSN684.h"
"784" "CBS815.71p_g1756:g" 0 "CBS815.71p_contig_1" 6142743 6144390 6143566.5 1648 0 "S10.PSN684.h"
"785" "CBS815.71p_g1757:g" 0 "CBS815.71p_contig_1" 6147078 6155260 6151169 8183 0 "S10.PSN684.h"
"786" "CBS815.71p_g1758:g" 0 "CBS815.71p_contig_1" 6155816 6156128 6155972 313 0 "S10.PSN684.h"
"787" "CBS815.71p_g1759:g" 0 "CBS815.71p_contig_1" 6156629 6158195 6157412 1567 0 "S10.PSN684.h"
"788" "CBS815.71p_g176:g" 1 "CBS815.71p_contig_1" 615576 616856 616216 1281 0.00078064012490242 "S10.PSN684.h"
"789" "CBS815.71p_g1760:g" 0 "CBS815.71p_contig_1" 6160833 6161567 6161200 735 0 "S10.PSN684.h"
"790" "CBS815.71p_g1761:g" 0 "CBS815.71p_contig_1" 6161922 6163748 6162835 1827 0 "S10.PSN684.h"
"791" "CBS815.71p_g1762:g" 0 "CBS815.71p_contig_1" 6165557 6166293 6165925 737 0 "S10.PSN684.h"
"792" "CBS815.71p_g1763:g" 0 "CBS815.71p_contig_1" 6167192 6168022 6167607 831 0 "S10.PSN684.h"
"793" "CBS815.71p_g1764:g" 0 "CBS815.71p_contig_1" 6169612 6173651 6171631.5 4040 0 "S10.PSN684.h"
"794" "CBS815.71p_g1765:g" 0 "CBS815.71p_contig_1" 6178249 6180064 6179156.5 1816 0 "S10.PSN684.h"
"795" "CBS815.71p_g1766:g" 0 "CBS815.71p_contig_1" 6181152 6181741 6181446.5 590 0 "S10.PSN684.h"
"796" "CBS815.71p_g1767:g" 0 "CBS815.71p_contig_1" 6184624 6186582 6185603 1959 0 "S10.PSN684.h"
"797" "CBS815.71p_g1768:g" 0 "CBS815.71p_contig_1" 6187060 6197165 6192112.5 10106 0 "S10.PSN684.h"
"798" "CBS815.71p_g1769:g" 0 "CBS815.71p_contig_1" 6197757 6199115 6198436 1359 0 "S10.PSN684.h"
"799" "CBS815.71p_g177:g" 1 "CBS815.71p_contig_1" 617234 618926 618080 1693 0.000590667454223272 "S10.PSN684.h"
"800" "CBS815.71p_g1770:g" 0 "CBS815.71p_contig_1" 6199578 6202444 6201011 2867 0 "S10.PSN684.h"
"801" "CBS815.71p_g1771:g" 0 "CBS815.71p_contig_1" 6202697 6203947 6203322 1251 0 "S10.PSN684.h"
"802" "CBS815.71p_g1772:g" 0 "CBS815.71p_contig_1" 6205560 6206237 6205898.5 678 0 "S10.PSN684.h"
"803" "CBS815.71p_g1773:g" 0 "CBS815.71p_contig_1" 6208256 6208902 6208579 647 0 "S10.PSN684.h"
"804" "CBS815.71p_g1774:g" 1 "CBS815.71p_contig_1" 6209588 6214366 6211977 4779 0.000209248796819418 "S10.PSN684.h"
"805" "CBS815.71p_g1775:g" 0 "CBS815.71p_contig_1" 6216117 6218880 6217498.5 2764 0 "S10.PSN684.h"
"806" "CBS815.71p_g1776:g" 0 "CBS815.71p_contig_1" 6219353 6220943 6220148 1591 0 "S10.PSN684.h"
"807" "CBS815.71p_g1777:g" 1 "CBS815.71p_contig_1" 6221798 6223628 6222713 1831 0.000546149645002731 "S10.PSN684.h"
"808" "CBS815.71p_g1778:g" 0 "CBS815.71p_contig_1" 6223999 6225423 6224711 1425 0 "S10.PSN684.h"
"809" "CBS815.71p_g1779:g" 0 "CBS815.71p_contig_1" 6229689 6230270 6229979.5 582 0 "S10.PSN684.h"
"810" "CBS815.71p_g1780:g" 0 "CBS815.71p_contig_1" 6230908 6232441 6231674.5 1534 0 "S10.PSN684.h"
"811" "CBS815.71p_g1781:g" 0 "CBS815.71p_contig_1" 6233963 6239160 6236561.5 5198 0 "S10.PSN684.h"
"812" "CBS815.71p_g1782:g" 0 "CBS815.71p_contig_1" 6240776 6243509 6242142.5 2734 0 "S10.PSN684.h"
"813" "CBS815.71p_g1783:g" 0 "CBS815.71p_contig_1" 6244862 6247015 6245938.5 2154 0 "S10.PSN684.h"
"814" "CBS815.71p_g1784:g" 0 "CBS815.71p_contig_1" 6247668 6248879 6248273.5 1212 0 "S10.PSN684.h"
"815" "CBS815.71p_g1785:g" 6 "CBS815.71p_contig_1" 6249656 6254977 6252316.5 5322 0.00112739571589628 "S10.PSN684.h"
"816" "CBS815.71p_g1786:g" 0 "CBS815.71p_contig_1" 6256738 6257566 6257152 829 0 "S10.PSN684.h"
"817" "CBS815.71p_g1787:g" 1 "CBS815.71p_contig_1" 6258878 6261633 6260255.5 2756 0.000362844702467344 "S10.PSN684.h"
"818" "CBS815.71p_g1788:g" 0 "CBS815.71p_contig_1" 6262659 6264090 6263374.5 1432 0 "S10.PSN684.h"
"819" "CBS815.71p_g1789:g" 0 "CBS815.71p_contig_1" 6264663 6266837 6265750 2175 0 "S10.PSN684.h"
"820" "CBS815.71p_g179:g" 0 "CBS815.71p_contig_1" 624426 626294 625360 1869 0 "S10.PSN684.h"
"821" "CBS815.71p_g1790:g" 0 "CBS815.71p_contig_1" 6268131 6268805 6268468 675 0 "S10.PSN684.h"
"822" "CBS815.71p_g1791:g" 0 "CBS815.71p_contig_1" 6269949 6271588 6270768.5 1640 0 "S10.PSN684.h"
"823" "CBS815.71p_g1792:g" 0 "CBS815.71p_contig_1" 6272236 6273831 6273033.5 1596 0 "S10.PSN684.h"
"824" "CBS815.71p_g1793:g" 0 "CBS815.71p_contig_1" 6276358 6278847 6277602.5 2490 0 "S10.PSN684.h"
"825" "CBS815.71p_g1794:g" 1 "CBS815.71p_contig_1" 6283218 6284101 6283659.5 884 0.00113122171945701 "S10.PSN684.h"
"826" "CBS815.71p_g1795:g" 0 "CBS815.71p_contig_1" 6284675 6286462 6285568.5 1788 0 "S10.PSN684.h"
"827" "CBS815.71p_g1796:g" 0 "CBS815.71p_contig_1" 6287070 6288977 6288023.5 1908 0 "S10.PSN684.h"
"828" "CBS815.71p_g1797:g" 0 "CBS815.71p_contig_1" 6289874 6290745 6290309.5 872 0 "S10.PSN684.h"
"829" "CBS815.71p_g1798:g" 0 "CBS815.71p_contig_1" 6294329 6295859 6295094 1531 0 "S10.PSN684.h"
"830" "CBS815.71p_g1799:g" 0 "CBS815.71p_contig_1" 6296525 6297759 6297142 1235 0 "S10.PSN684.h"
"831" "CBS815.71p_g18:g" 0 "CBS815.71p_contig_1" 88948 90258 89603 1311 0 "S10.PSN684.h"
"832" "CBS815.71p_g180:g" 0 "CBS815.71p_contig_1" 626257 627317 626787 1061 0 "S10.PSN684.h"
"833" "CBS815.71p_g1800:g" 0 "CBS815.71p_contig_1" 6298101 6298875 6298488 775 0 "S10.PSN684.h"
"834" "CBS815.71p_g1801:g" 0 "CBS815.71p_contig_1" 6299229 6301892 6300560.5 2664 0 "S10.PSN684.h"
"835" "CBS815.71p_g1802:g" 0 "CBS815.71p_contig_1" 6305598 6307666 6306632 2069 0 "S10.PSN684.h"
"836" "CBS815.71p_g1804:g" 0 "CBS815.71p_contig_1" 6320962 6328346 6324654 7385 0 "S10.PSN684.h"
"837" "CBS815.71p_g1805:g" 0 "CBS815.71p_contig_1" 6329295 6333029 6331162 3735 0 "S10.PSN684.h"
"838" "CBS815.71p_g1806:g" 0 "CBS815.71p_contig_1" 6333993 6335217 6334605 1225 0 "S10.PSN684.h"
"839" "CBS815.71p_g1807:g" 0 "CBS815.71p_contig_1" 6336333 6340323 6338328 3991 0 "S10.PSN684.h"
"840" "CBS815.71p_g1808:g" 0 "CBS815.71p_contig_1" 6341476 6342363 6341919.5 888 0 "S10.PSN684.h"
"841" "CBS815.71p_g1809:g" 0 "CBS815.71p_contig_1" 6342918 6343481 6343199.5 564 0 "S10.PSN684.h"
"842" "CBS815.71p_g181:g" 0 "CBS815.71p_contig_1" 630498 631796 631147 1299 0 "S10.PSN684.h"
"843" "CBS815.71p_g1810:g" 0 "CBS815.71p_contig_1" 6344035 6345356 6344695.5 1322 0 "S10.PSN684.h"
"844" "CBS815.71p_g1811:g" 0 "CBS815.71p_contig_1" 6348191 6349800 6348995.5 1610 0 "S10.PSN684.h"
"845" "CBS815.71p_g1812:g" 0 "CBS815.71p_contig_1" 6351773 6352910 6352341.5 1138 0 "S10.PSN684.h"
"846" "CBS815.71p_g1813:g" 0 "CBS815.71p_contig_1" 6356630 6359062 6357846 2433 0 "S10.PSN684.h"
"847" "CBS815.71p_g1814:g" 0 "CBS815.71p_contig_1" 6360110 6361479 6360794.5 1370 0 "S10.PSN684.h"
"848" "CBS815.71p_g1815:g" 0 "CBS815.71p_contig_1" 6361886 6362559 6362222.5 674 0 "S10.PSN684.h"
"849" "CBS815.71p_g1816:g" 0 "CBS815.71p_contig_1" 6363077 6363519 6363298 443 0 "S10.PSN684.h"
"850" "CBS815.71p_g1817:g" 0 "CBS815.71p_contig_1" 6363881 6364320 6364100.5 440 0 "S10.PSN684.h"
"851" "CBS815.71p_g1818:g" 0 "CBS815.71p_contig_1" 6364753 6366455 6365604 1703 0 "S10.PSN684.h"
"852" "CBS815.71p_g1819:g" 0 "CBS815.71p_contig_1" 6368356 6369458 6368907 1103 0 "S10.PSN684.h"
"853" "CBS815.71p_g182:g" 0 "CBS815.71p_contig_1" 638920 642747 640833.5 3828 0 "S10.PSN684.h"
"854" "CBS815.71p_g1820:g" 0 "CBS815.71p_contig_1" 6369691 6371902 6370796.5 2212 0 "S10.PSN684.h"
"855" "CBS815.71p_g1821:g" 0 "CBS815.71p_contig_1" 6378418 6379297 6378857.5 880 0 "S10.PSN684.h"
"856" "CBS815.71p_g1822:g" 0 "CBS815.71p_contig_1" 6380206 6382357 6381281.5 2152 0 "S10.PSN684.h"
"857" "CBS815.71p_g1823:g" 0 "CBS815.71p_contig_1" 6385865 6387741 6386803 1877 0 "S10.PSN684.h"
"858" "CBS815.71p_g1824:g" 0 "CBS815.71p_contig_1" 6388232 6389030 6388631 799 0 "S10.PSN684.h"
"859" "CBS815.71p_g1825:g" 0 "CBS815.71p_contig_1" 6389828 6392170 6390999 2343 0 "S10.PSN684.h"
"860" "CBS815.71p_g1827:g" 0 "CBS815.71p_contig_1" 6398511 6401078 6399794.5 2568 0 "S10.PSN684.h"
"861" "CBS815.71p_g1828:g" 0 "CBS815.71p_contig_1" 6403081 6404338 6403709.5 1258 0 "S10.PSN684.h"
"862" "CBS815.71p_g1829:g" 0 "CBS815.71p_contig_1" 6405639 6407880 6406759.5 2242 0 "S10.PSN684.h"
"863" "CBS815.71p_g183:g" 0 "CBS815.71p_contig_1" 643035 644214 643624.5 1180 0 "S10.PSN684.h"
"864" "CBS815.71p_g1830:g" 0 "CBS815.71p_contig_1" 6409122 6410858 6409990 1737 0 "S10.PSN684.h"
"865" "CBS815.71p_g1831:g" 0 "CBS815.71p_contig_1" 6418127 6420860 6419493.5 2734 0 "S10.PSN684.h"
"866" "CBS815.71p_g1832:g" 0 "CBS815.71p_contig_1" 6421722 6423944 6422833 2223 0 "S10.PSN684.h"
"867" "CBS815.71p_g1833:g" 0 "CBS815.71p_contig_1" 6423727 6424009 6423868 283 0 "S10.PSN684.h"
"868" "CBS815.71p_g1834:g" 0 "CBS815.71p_contig_1" 6426816 6428292 6427554 1477 0 "S10.PSN684.h"
"869" "CBS815.71p_g1835:g" 0 "CBS815.71p_contig_1" 6428690 6429878 6429284 1189 0 "S10.PSN684.h"
"870" "CBS815.71p_g1836:g" 0 "CBS815.71p_contig_1" 6430817 6432496 6431656.5 1680 0 "S10.PSN684.h"
"871" "CBS815.71p_g1837:g" 0 "CBS815.71p_contig_1" 6432992 6434315 6433653.5 1324 0 "S10.PSN684.h"
"872" "CBS815.71p_g1838:g" 0 "CBS815.71p_contig_1" 6435881 6436391 6436136 511 0 "S10.PSN684.h"
"873" "CBS815.71p_g1839:g" 0 "CBS815.71p_contig_1" 6436655 6437988 6437321.5 1334 0 "S10.PSN684.h"
"874" "CBS815.71p_g184:g" 0 "CBS815.71p_contig_1" 644843 647087 645965 2245 0 "S10.PSN684.h"
"875" "CBS815.71p_g1840:g" 0 "CBS815.71p_contig_1" 6439718 6440581 6440149.5 864 0 "S10.PSN684.h"
"876" "CBS815.71p_g1841:g" 0 "CBS815.71p_contig_1" 6442125 6444827 6443476 2703 0 "S10.PSN684.h"
"877" "CBS815.71p_g1842:g" 0 "CBS815.71p_contig_1" 6445708 6446800 6446254 1093 0 "S10.PSN684.h"
"878" "CBS815.71p_g1843:g" 0 "CBS815.71p_contig_1" 6448866 6451331 6450098.5 2466 0 "S10.PSN684.h"
"879" "CBS815.71p_g1844:g" 0 "CBS815.71p_contig_1" 6453733 6455186 6454459.5 1454 0 "S10.PSN684.h"
"880" "CBS815.71p_g1846:g" 0 "CBS815.71p_contig_1" 6455558 6457203 6456380.5 1646 0 "S10.PSN684.h"
"881" "CBS815.71p_g1847:g" 0 "CBS815.71p_contig_1" 6458096 6458884 6458490 789 0 "S10.PSN684.h"
"882" "CBS815.71p_g1848:g" 0 "CBS815.71p_contig_1" 6460561 6462549 6461555 1989 0 "S10.PSN684.h"
"883" "CBS815.71p_g1849:g" 0 "CBS815.71p_contig_1" 6464096 6465421 6464758.5 1326 0 "S10.PSN684.h"
